Spot index;x;y
1635319;4444.734375;-29504.533203125
1635320;4464.734375;-29504.533203125
1635321;4484.734375;-29504.533203125
1635322;4504.734375;-29504.533203125
1635323;4524.734375;-29504.533203125
1635324;4544.734375;-29504.533203125
1635325;4564.734375;-29504.533203125
1635326;4584.734375;-29504.533203125
1635327;4604.734375;-29504.533203125
1635328;4624.734375;-29504.533203125
1635329;4644.734375;-29504.533203125
1635330;4664.734375;-29504.533203125
1635331;4684.734375;-29504.533203125
1635332;4704.734375;-29504.533203125
1635333;4724.734375;-29504.533203125
1635334;4744.734375;-29504.533203125
1635335;4764.734375;-29504.533203125
1635336;4784.734375;-29504.533203125
1635337;4804.734375;-29504.533203125
1635338;4824.734375;-29504.533203125
1635339;4844.734375;-29504.533203125
1635340;4864.734375;-29504.533203125
1635341;4884.734375;-29504.533203125
1635342;4904.734375;-29504.533203125
1635343;4924.734375;-29504.533203125
1635344;4944.734375;-29504.533203125
1635345;4964.734375;-29504.533203125
1635346;4984.734375;-29504.533203125
1635347;5004.734375;-29504.533203125
1635348;5024.734375;-29504.533203125
1635349;5044.734375;-29504.533203125
1635350;5064.734375;-29504.533203125
1635351;5084.734375;-29504.533203125
1635352;5104.734375;-29504.533203125
1635353;5124.734375;-29504.533203125
1635354;5144.734375;-29504.533203125
1635355;5164.734375;-29504.533203125
1635356;5184.734375;-29504.533203125
1635357;5204.734375;-29504.533203125
1635358;5224.734375;-29504.533203125
1635359;5244.734375;-29504.533203125
1635360;5264.734375;-29504.533203125
1635361;5284.734375;-29504.533203125
1635362;5304.734375;-29504.533203125
1635363;5324.734375;-29504.533203125
1635364;5344.734375;-29504.533203125
1635365;5364.734375;-29504.533203125
1635366;5384.734375;-29504.533203125
1635367;5404.734375;-29504.533203125
1635368;5424.734375;-29504.533203125
1635369;5444.734375;-29504.533203125
1635370;5464.734375;-29504.533203125
1635371;5484.734375;-29504.533203125
1635372;5504.734375;-29504.533203125
1635373;5524.734375;-29504.533203125
1635374;5544.734375;-29504.533203125
1635375;5564.734375;-29504.533203125
1635376;5584.734375;-29504.533203125
1635377;5604.734375;-29504.533203125
1635378;5624.734375;-29504.533203125
1635379;5644.734375;-29504.533203125
1635380;5664.734375;-29504.533203125
1635381;5684.734375;-29504.533203125
1635382;5704.734375;-29504.533203125
1635383;5724.734375;-29504.533203125
1635384;5744.734375;-29504.533203125
1635385;5764.734375;-29504.533203125
1635386;5784.734375;-29504.533203125
1635387;5804.734375;-29504.533203125
1635388;5824.734375;-29504.533203125
1635389;5844.734375;-29504.533203125
1635390;5864.734375;-29504.533203125
1635391;5884.734375;-29504.533203125
1635392;5904.734375;-29504.533203125
1635393;5924.734375;-29504.533203125
1635394;5944.734375;-29504.533203125
1635395;5964.734375;-29504.533203125
1635396;5984.734375;-29504.533203125
1635397;6004.734375;-29504.533203125
1635398;6024.734375;-29504.533203125
1635399;6044.734375;-29504.533203125
1635400;6064.734375;-29504.533203125
1635401;6084.734375;-29504.533203125
1635402;6104.734375;-29504.533203125
1635403;3444.7341308594;-29524.533203125
1635404;3464.7341308594;-29524.533203125
1635405;3484.7341308594;-29524.533203125
1635406;3504.7341308594;-29524.533203125
1635407;3524.7341308594;-29524.533203125
1635408;3544.7341308594;-29524.533203125
1635409;3564.7341308594;-29524.533203125
1635410;3584.7341308594;-29524.533203125
1635411;3604.7341308594;-29524.533203125
1635412;3624.7341308594;-29524.533203125
1635413;3644.7341308594;-29524.533203125
1635414;3664.7341308594;-29524.533203125
1635415;3684.7341308594;-29524.533203125
1635416;3704.7341308594;-29524.533203125
1635417;3724.7341308594;-29524.533203125
1635418;3744.7341308594;-29524.533203125
1635419;3764.7341308594;-29524.533203125
1635420;3784.7341308594;-29524.533203125
1635421;3804.7341308594;-29524.533203125
1635422;3824.7341308594;-29524.533203125
1635423;3844.7341308594;-29524.533203125
1635424;3864.7341308594;-29524.533203125
1635425;3884.7341308594;-29524.533203125
1635426;3904.7341308594;-29524.533203125
1635427;3924.7341308594;-29524.533203125
1635428;3944.7341308594;-29524.533203125
1635429;3964.7341308594;-29524.533203125
1635430;3984.7341308594;-29524.533203125
1635431;4004.7341308594;-29524.533203125
1635432;4024.7341308594;-29524.533203125
1635433;4044.7341308594;-29524.533203125
1635434;4064.7341308594;-29524.533203125
1635435;4084.7341308594;-29524.533203125
1635436;4104.734375;-29524.533203125
1635437;4124.734375;-29524.533203125
1635438;4144.734375;-29524.533203125
1635439;4164.734375;-29524.533203125
1635440;4184.734375;-29524.533203125
1635441;4204.734375;-29524.533203125
1635442;4224.734375;-29524.533203125
1635443;4244.734375;-29524.533203125
1635444;4264.734375;-29524.533203125
1635445;4284.734375;-29524.533203125
1635446;4304.734375;-29524.533203125
1635447;4324.734375;-29524.533203125
1635448;4344.734375;-29524.533203125
1635449;4364.734375;-29524.533203125
1635450;4384.734375;-29524.533203125
1635451;4404.734375;-29524.533203125
1635452;4424.734375;-29524.533203125
1635453;4444.734375;-29524.533203125
1635454;4464.734375;-29524.533203125
1635455;4484.734375;-29524.533203125
1635456;4504.734375;-29524.533203125
1635457;4524.734375;-29524.533203125
1635458;4544.734375;-29524.533203125
1635459;4564.734375;-29524.533203125
1635460;4584.734375;-29524.533203125
1635461;4604.734375;-29524.533203125
1635462;4624.734375;-29524.533203125
1635463;4644.734375;-29524.533203125
1635464;4664.734375;-29524.533203125
1635465;4684.734375;-29524.533203125
1635466;4704.734375;-29524.533203125
1635467;4724.734375;-29524.533203125
1635468;4744.734375;-29524.533203125
1635469;4764.734375;-29524.533203125
1635470;4784.734375;-29524.533203125
1635471;4804.734375;-29524.533203125
1635472;4824.734375;-29524.533203125
1635473;4844.734375;-29524.533203125
1635474;4864.734375;-29524.533203125
1635475;4884.734375;-29524.533203125
1635476;4904.734375;-29524.533203125
1635477;4924.734375;-29524.533203125
1635478;4944.734375;-29524.533203125
1635479;4964.734375;-29524.533203125
1635480;4984.734375;-29524.533203125
1635481;5004.734375;-29524.533203125
1635482;5024.734375;-29524.533203125
1635483;5044.734375;-29524.533203125
1635484;5064.734375;-29524.533203125
1635485;5084.734375;-29524.533203125
1635486;5104.734375;-29524.533203125
1635487;5124.734375;-29524.533203125
1635488;5144.734375;-29524.533203125
1635489;5164.734375;-29524.533203125
1635490;5184.734375;-29524.533203125
1635491;5204.734375;-29524.533203125
1635492;5224.734375;-29524.533203125
1635493;5244.734375;-29524.533203125
1635494;5264.734375;-29524.533203125
1635495;5284.734375;-29524.533203125
1635496;5304.734375;-29524.533203125
1635497;5324.734375;-29524.533203125
1635498;5344.734375;-29524.533203125
1635499;5364.734375;-29524.533203125
1635500;5384.734375;-29524.533203125
1635501;5404.734375;-29524.533203125
1635502;5424.734375;-29524.533203125
1635503;5444.734375;-29524.533203125
1635504;5464.734375;-29524.533203125
1635505;5484.734375;-29524.533203125
1635506;5504.734375;-29524.533203125
1635507;5524.734375;-29524.533203125
1635508;5544.734375;-29524.533203125
1635509;5564.734375;-29524.533203125
1635510;5584.734375;-29524.533203125
1635511;5604.734375;-29524.533203125
1635512;5624.734375;-29524.533203125
1635513;5644.734375;-29524.533203125
1635514;5664.734375;-29524.533203125
1635515;5684.734375;-29524.533203125
1635516;5704.734375;-29524.533203125
1635517;5724.734375;-29524.533203125
1635518;5744.734375;-29524.533203125
1635519;5764.734375;-29524.533203125
1635520;5784.734375;-29524.533203125
1635521;5804.734375;-29524.533203125
1635522;5824.734375;-29524.533203125
1635523;5844.734375;-29524.533203125
1635524;5864.734375;-29524.533203125
1635525;5884.734375;-29524.533203125
1635526;5904.734375;-29524.533203125
1635527;5924.734375;-29524.533203125
1635528;5944.734375;-29524.533203125
1635529;5964.734375;-29524.533203125
1635530;5984.734375;-29524.533203125
1635531;6004.734375;-29524.533203125
1635532;6024.734375;-29524.533203125
1635533;6044.734375;-29524.533203125
1635534;6064.734375;-29524.533203125
1635535;6084.734375;-29524.533203125
1635536;6104.734375;-29524.533203125
1635537;3444.7341308594;-29544.533203125
1635538;3464.7341308594;-29544.533203125
1635539;3484.7341308594;-29544.533203125
1635540;3504.7341308594;-29544.533203125
1635541;3524.7341308594;-29544.533203125
1635542;3544.7341308594;-29544.533203125
1635543;3564.7341308594;-29544.533203125
1635544;3584.7341308594;-29544.533203125
1635545;3604.7341308594;-29544.533203125
1635546;3624.7341308594;-29544.533203125
1635547;3644.7341308594;-29544.533203125
1635548;3664.7341308594;-29544.533203125
1635549;3684.7341308594;-29544.533203125
1635550;3704.7341308594;-29544.533203125
1635551;3724.7341308594;-29544.533203125
1635552;3744.7341308594;-29544.533203125
1635553;3764.7341308594;-29544.533203125
1635554;3784.7341308594;-29544.533203125
1635555;3804.7341308594;-29544.533203125
1635556;3824.7341308594;-29544.533203125
1635557;3844.7341308594;-29544.533203125
1635558;3864.7341308594;-29544.533203125
1635559;3884.7341308594;-29544.533203125
1635560;3904.7341308594;-29544.533203125
1635561;3924.7341308594;-29544.533203125
1635562;3944.7341308594;-29544.533203125
1635563;3964.7341308594;-29544.533203125
1635564;3984.7341308594;-29544.533203125
1635565;4004.7341308594;-29544.533203125
1635566;4024.7341308594;-29544.533203125
1635567;4044.7341308594;-29544.533203125
1635568;4064.7341308594;-29544.533203125
1635569;4084.7341308594;-29544.533203125
1635570;4104.734375;-29544.533203125
1635571;4124.734375;-29544.533203125
1635572;4144.734375;-29544.533203125
1635573;4164.734375;-29544.533203125
1635574;4184.734375;-29544.533203125
1635575;4204.734375;-29544.533203125
1635576;4224.734375;-29544.533203125
1635577;4244.734375;-29544.533203125
1635578;4264.734375;-29544.533203125
1635579;4284.734375;-29544.533203125
1635580;4304.734375;-29544.533203125
1635581;4324.734375;-29544.533203125
1635582;4344.734375;-29544.533203125
1635583;4364.734375;-29544.533203125
1635584;4384.734375;-29544.533203125
1635585;4404.734375;-29544.533203125
1635586;4424.734375;-29544.533203125
1635587;4444.734375;-29544.533203125
1635588;4464.734375;-29544.533203125
1635589;4484.734375;-29544.533203125
1635590;4504.734375;-29544.533203125
1635591;4524.734375;-29544.533203125
1635592;4544.734375;-29544.533203125
1635593;4564.734375;-29544.533203125
1635594;4584.734375;-29544.533203125
1635595;4604.734375;-29544.533203125
1635596;4624.734375;-29544.533203125
1635597;4644.734375;-29544.533203125
1635598;4664.734375;-29544.533203125
1635599;4684.734375;-29544.533203125
1635600;4704.734375;-29544.533203125
1635601;4724.734375;-29544.533203125
1635602;4744.734375;-29544.533203125
1635603;4764.734375;-29544.533203125
1635604;4784.734375;-29544.533203125
1635605;4804.734375;-29544.533203125
1635606;4824.734375;-29544.533203125
1635607;4844.734375;-29544.533203125
1635608;4864.734375;-29544.533203125
1635609;4884.734375;-29544.533203125
1635610;4904.734375;-29544.533203125
1635611;4924.734375;-29544.533203125
1635612;4944.734375;-29544.533203125
1635613;4964.734375;-29544.533203125
1635614;4984.734375;-29544.533203125
1635615;5004.734375;-29544.533203125
1635616;5024.734375;-29544.533203125
1635617;5044.734375;-29544.533203125
1635618;5064.734375;-29544.533203125
1635619;5084.734375;-29544.533203125
1635620;5104.734375;-29544.533203125
1635621;5124.734375;-29544.533203125
1635622;5144.734375;-29544.533203125
1635623;5164.734375;-29544.533203125
1635624;5184.734375;-29544.533203125
1635625;5204.734375;-29544.533203125
1635626;5224.734375;-29544.533203125
1635627;5244.734375;-29544.533203125
1635628;5264.734375;-29544.533203125
1635629;5284.734375;-29544.533203125
1635630;5304.734375;-29544.533203125
1635631;5324.734375;-29544.533203125
1635632;5344.734375;-29544.533203125
1635633;5364.734375;-29544.533203125
1635634;5384.734375;-29544.533203125
1635635;5404.734375;-29544.533203125
1635636;5424.734375;-29544.533203125
1635637;5444.734375;-29544.533203125
1635638;5464.734375;-29544.533203125
1635639;5484.734375;-29544.533203125
1635640;5504.734375;-29544.533203125
1635641;5524.734375;-29544.533203125
1635642;5544.734375;-29544.533203125
1635643;5564.734375;-29544.533203125
1635644;5584.734375;-29544.533203125
1635645;5604.734375;-29544.533203125
1635646;5624.734375;-29544.533203125
1635647;5644.734375;-29544.533203125
1635648;5664.734375;-29544.533203125
1635649;5684.734375;-29544.533203125
1635650;5704.734375;-29544.533203125
1635651;5724.734375;-29544.533203125
1635652;5744.734375;-29544.533203125
1635653;5764.734375;-29544.533203125
1635654;5784.734375;-29544.533203125
1635655;5804.734375;-29544.533203125
1635656;5824.734375;-29544.533203125
1635657;5844.734375;-29544.533203125
1635658;5864.734375;-29544.533203125
1635659;5884.734375;-29544.533203125
1635660;5904.734375;-29544.533203125
1635661;5924.734375;-29544.533203125
1635662;5944.734375;-29544.533203125
1635663;5964.734375;-29544.533203125
1635664;5984.734375;-29544.533203125
1635665;6004.734375;-29544.533203125
1635666;6024.734375;-29544.533203125
1635667;6044.734375;-29544.533203125
1635668;6064.734375;-29544.533203125
1635669;6084.734375;-29544.533203125
1635670;6104.734375;-29544.533203125
1635671;3424.7341308594;-29564.533203125
1635672;3444.7341308594;-29564.533203125
1635673;3464.7341308594;-29564.533203125
1635674;3484.7341308594;-29564.533203125
1635675;3504.7341308594;-29564.533203125
1635676;3524.7341308594;-29564.533203125
1635677;3544.7341308594;-29564.533203125
1635678;3564.7341308594;-29564.533203125
1635679;3584.7341308594;-29564.533203125
1635680;3604.7341308594;-29564.533203125
1635681;3624.7341308594;-29564.533203125
1635682;3644.7341308594;-29564.533203125
1635683;3664.7341308594;-29564.533203125
1635684;3684.7341308594;-29564.533203125
1635685;3704.7341308594;-29564.533203125
1635686;3724.7341308594;-29564.533203125
1635687;3744.7341308594;-29564.533203125
1635688;3764.7341308594;-29564.533203125
1635689;3784.7341308594;-29564.533203125
1635690;3804.7341308594;-29564.533203125
1635691;3824.7341308594;-29564.533203125
1635692;3844.7341308594;-29564.533203125
1635693;3864.7341308594;-29564.533203125
1635694;3884.7341308594;-29564.533203125
1635695;3904.7341308594;-29564.533203125
1635696;3924.7341308594;-29564.533203125
1635697;3944.7341308594;-29564.533203125
1635698;3964.7341308594;-29564.533203125
1635699;3984.7341308594;-29564.533203125
1635700;4004.7341308594;-29564.533203125
1635701;4024.7341308594;-29564.533203125
1635702;4044.7341308594;-29564.533203125
1635703;4064.7341308594;-29564.533203125
1635704;4084.7341308594;-29564.533203125
1635705;4104.734375;-29564.533203125
1635706;4124.734375;-29564.533203125
1635707;4144.734375;-29564.533203125
1635708;4164.734375;-29564.533203125
1635709;4184.734375;-29564.533203125
1635710;4204.734375;-29564.533203125
1635711;4224.734375;-29564.533203125
1635712;4244.734375;-29564.533203125
1635713;4264.734375;-29564.533203125
1635714;4284.734375;-29564.533203125
1635715;4304.734375;-29564.533203125
1635716;4324.734375;-29564.533203125
1635717;4344.734375;-29564.533203125
